,content_id,title_ko,title_en,running_min,running_time,year,country,age,ott_img,ott_tag,avg_score,img
102,mdEwqpW,아키라,AKIRA,124,2시간 4분,1988,일본,15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ']",#왓챠#티빙,3.9,https://an2-img.amz.wtchn.net/image/v2/wHTIRf2n-VdI_iMmPcLN5A.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpReE5UYzNOREV4TURRd056VXlOakVpZlEub2lUUFA2Y2NFdzJuellLR2NwM0NLaGhBakpETlF2U0dXVkxHMzE3VUdvUQ==
103,mdEmlmd,휴고,Hugo,125,2시간 5분,2011,"미국, 영국, 프랑스",전체,[],,3.5,https://an2-img.amz.wtchn.net/image/v2/AqsGsN8LI0_v3umNQogEcA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2g0WjNjeWNXMXRaSFJ0YjJnM1l6QnNNWFZ3SW4wLnZaeXNaZFFTazFQRXNlUlZnQ3hxZkZZU2pIa21UZVBSaVdxY0lTeDNzNmc=
104,mOk0gjd,하나와 앨리스,花とアリス,135,2시간 15분,2004,일본,12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png']",#왓챠#넷플릭스,3.5,https://an2-img.amz.wtchn.net/image/v2/mC_Z_cRkLocU6_iWgPQtjA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlZ5WlhZeE5HOTZhM0ZpY0cxbFoydHlhbXAySW4wLmV1Z0dQMHdfbWlwVDhieEdQT1BBS1N5aFNOcDdtdHk4TWE3U3kySjBEMnM=
105,mQO8DGO,네버랜드를 찾아서,Finding Neverland,106,1시간 46분,2004,"미국, 영국",12세,[],,3.4,https://an2-img.amz.wtchn.net/image/v2/jb-BrKd8Rdb0urkKhcRydQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnhsZEhGdWRYUmhiM1JvZW5wcE5HMW9lSFoxSW4wLkhJTnNDYmk4c0dNamhRTUtzVkpwSGtXa1F1SHNqM2hvakhiY2VqYmNqQXc=
106,mE5DYeW,살인의 추억,살인의 추억,132,2시간 12분,2003,한국,15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ']",#왓챠#넷플릭스#티빙,4.1,https://an2-img.amz.wtchn.net/image/v2/skkMgyIC7YQzfVPrH_3t0A.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM0oxZWpReWVIcHFkbXB4Y0dWa1kzYzRjMlE0SW4wLmdRc3FNeUFhQ0I2OHdaVUdSaEdvTGhKZzJndjRnWU5zMXozcVpIb054U1k=
107,mBOkGJO,피아니스트,The Pianist,150,2시간 30분,2002,"독일, 영국, 프랑스, 폴란드, 네덜란드",12세,[],,4.1,https://an2-img.amz.wtchn.net/image/v2/dygqGAQcQnTUEG7itBDPYA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk1UazNOamcxTURNeU56ZzNNemt5TWpBaWZRLlRUcEE2YWk2Z2JvNE5Bem9OSUo3MmtjcWg5TG9nSThia0JNdElvSlVQWVU=
108,m85XM3W,하나 그리고 둘,Yi Yi,173,2시간 53분,2000,"대만, 일본",12세,[],,4.2,https://an2-img.amz.wtchn.net/image/v2/KeEKnqQoA-zYuwAcl1FlRg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM1pwYlRkNWFIWjJaR3B2T0doMmJXWjJibTR4SW4wLjg3SHp2UWtRNkFKYkYyaU5YOVF6N29rN2oxeWFiY3hKUDc2NmlkbDJIWnM=
109,mO0GKvW,하우스 오브 구찌,House of Gucci,158,2시간 38분,2021,"미국, 캐나다",15세,[],,3.3,https://an2-img.amz.wtchn.net/image/v2/biX5evnzeSQKrFoxknt9zw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5ERTNNek14TWpRMU9Ua3lPREkxTkRRaWZRLmdCOS1aLVhPdldqalVDdmpvQkQxV18ybl9KUHJmdjNJclY1cFdMblo1R3M=
110,mY5QnJW,올드보이,올드보이,120,2시간 00분,2003,한국,청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ']",#왓챠#넷플릭스#티빙,4.1,https://an2-img.amz.wtchn.net/image/v2/SIu5PC6XZLimKNLLHITyVA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM051ZEhZNVlYWnBlV0YxWnpKMmRuTTNlVE5pSW4wLnpmQkZ4eEJjMTdIQUg3WXRCOWVwbFpUOXhRTGxQOFh2R2hpYnRPMGRpYm8=
111,mAOlKlW,멀홀랜드 드라이브,Mulholland Drive,147,2시간 27분,2001,"프랑스, 미국",청불,[],,3.9,https://an2-img.amz.wtchn.net/image/v2/AkNX7DSd6HNmT_YoNWn1rA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFeE5UVXpNVFl4TURnMk5qSTNNRGtpZlEucWx0b1pGQnc0YWp2TmJjRmFnOHlSLVlKbm1aZlRFX0NUbUR1LUpWbFJ4MA==
112,m6dRVad,칠드런 오브 맨,Children of Men,109,1시간 49분,2006,"미국, 영국, 일본",15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#웨이브,3.8,https://an2-img.amz.wtchn.net/image/v2/9qVrQ8Ql8n8R-PevEfHWOQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMkp1ZVdKdGRtTXlkVzltZFdOc09XRnJkMlJ2SW4wLlVaeV9FTTNCbDlCYmZYRElpWFBHTlFOQkdsZE5mUlRVUHVwY3lhbXlOUFk=
113,mgOA4mW,바스터즈: 거친 녀석들,Inglourious Basterds,152,2시간 32분,2009,"미국, 독일",청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png']",#왓챠#넷플릭스,4.1,https://an2-img.amz.wtchn.net/image/v2/tB2ih2zJhyEwcxaVGQQQLA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMjkzZVdwaE1Xd3hjV1p3YURkMVlXbHpaWEJqSW4wLlRCdDIwMnNWaFFjamxxZnNHaDFfQ0IwTXBQNWtOSkRBWEkwR3VKOFFRSmM=
114,mOPomg7,"나, 다니엘 블레이크","I, Daniel Blake",100,1시간 40분,2016,"영국, 프랑스, 벨기에",12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#웨이브,4.1,https://an2-img.amz.wtchn.net/image/v2/3G5mlze6o3WubKA17zcVlg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM05xZG5Cb2N6SjFZV3hpZUdRM1puUnNNSE5zSW4wLmQ5Q3dMTXdQUWpmdlRKZVVLV2dCTTZlcDg4U1lJMjZhWmhoWWhWbTBoRGM=
115,m5r3vkE,와일드 로봇,The Wild Robot,101,1시간 41분,2024,미국,전체,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.8,https://an2-img.amz.wtchn.net/image/v2/EJbDjuyEEMGpOBB0-Claxg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpJMU5UTTNOamMzTVRVeE1qazJOQ0o5Li1GUmNsYVNHTWYxVm5uUUZ5LVRqbjFicHRqSHhMR1RoTEZaOWlTRGpRYlU=
116,m5YLvnE,더 웨일,The Whale,117,1시간 57분,2022,미국,15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png']",#왓챠#넷플릭스,3.6,https://an2-img.amz.wtchn.net/image/v2/pavTO61xo6DUuklM1KNVSg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk56a3lPVFl6TWpJMk5qRTBORGsyT0RJaWZRLnEwNVI3c2JjY3pFQlNMSWJJNXJuZk02Y24xS19xQmFXcFR0b2k2SWpPQk0=
117,mWLj43d,센스 앤 센서빌리티,Sense and Sensibility,136,2시간 16분,1995,"미국, 영국",15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.7,https://an2-img.amz.wtchn.net/image/v2/jIquvGt4umgrlRRKce89cA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM0ZpZHpJM00yMTVkR1Z3ZDJocGNIUjZlR3Q1SW4wLkhLYlRnS3V3MUJWWE1qUlo4c0lDcXFxbTd1WDNwUVM4ZUxZXzB3WnBzV1U=
118,mOk60yQ,윈드 리버,Wind River,107,1시간 47분,2017,"영국, 캐나다, 미국",15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.7,https://an2-img.amz.wtchn.net/image/v2/JiiXkySTrLLaTf5x8KaTfA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk1qVTJNemcxTmpnM01UTTNNRFk1TkRraWZRLi1iNEV1b05naS1LYnprMDQ2M3ZPX290MXZaNW9iTGRLWk1GSjlteGxnc1E=
119,mdKBxz1,프라이빗 라이프,Private Life,124,2시간 4분,2018,미국,청불,['https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png'],#넷플릭스,3.7,https://an2-img.amz.wtchn.net/image/v2/nFd2IdgXAUnw4tkMec5mew.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM1o1YjJsMFozUm5iRE5zYVc0NGNHUnFlbVY2SW4wLkEtODFjMll0VjE0STFCV3NBckxzekNkT3ZuLWJSSkJBNmlUZFQ3RzR5Rmc=
120,mXOg3O4,행복을 찾아서,The Pursuit of Happyness,117,1시간 57분,2006,미국,전체,['https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png'],#넷플릭스,3.8,https://an2-img.amz.wtchn.net/image/v2/0qQlcV1P52kjy_rCSOE5Rw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMjFqYUdONVl6RnhZbWh2YW1odFlXVjRNblZrSW4wLlBWN3Q4WDlxbl93MnlMWHUwY1hHbEoxR3pvMDRlUkJ1SERvZ2lhSGJhTkk=
121,mO29D8W,스타 트렉,Star Trek: The Motion Picture,132,2시간 12분,1979,미국,12세,[],,3.6,https://an2-img.amz.wtchn.net/image/v2/0mlL-XYLrNwLBdfrzlK_Ng.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2x1ZG5keGRIbHdaMkY1Y0dwMk5YbGxlWGRuSW4wLkV5X3QxRjc3LWtRdHdCczdDYTJ1bWpVVHRLT3Fzb0JuN3I2SUpmcXlHeDQ=
122,mdEwrjm,서스페리아,Suspiria,152,2시간 32분,2018,"이탈리아, 미국",청불,[],,3.3,https://an2-img.amz.wtchn.net/image/v2/0VhaUVZoJPU0-Lvst0P1OA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnhqWm1GalpXUmtaSGRpY25vNGJuazBjSGhsSW4wLjhVMzk2ZzVTYTZhLWFMVk5rd2d1VjQwQ3E4eXp1U0RKaXE4Umg2ZkdoVEk=
123,m5x1lMq,"미안해요, 리키",Sorry We Missed You,101,1시간 41분,2019,"영국, 프랑스, 벨기에",12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#웨이브,4.0,https://an2-img.amz.wtchn.net/image/v2/BmU8mTuL09kOG4sLeVcQ3A.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM0J6YlRkaGVIbDJjMjlrYVd0dFpUTTBlV1JvSW4wLld1dmtmMXVhNDN6NExkLWtCTi1BSEFWcEZZOERmblByYktoRS1ibW8tMnM=
124,mOVan8W,액트 오브 킬링,The Act of Killing,159,2시간 39분,2013,"영국, 덴마크, 노르웨이",15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.9,https://an2-img.amz.wtchn.net/image/v2/irFQ0c51KYG4hG_u0G6piA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM1o0ZFc5NWMyZDJibXh5TjJKdGVYRjZjR1psSW4wLm9ZV1BDVWhnM0VfbExsVU9NUDBsaUloRXB6dlVVQVJ5RFJIWGpYQjF1aEE=
125,mWwBXQ5,커피와 담배,Coffee And Cigarettes,96,1시간 36분,2003,미국,12세,[],,3.7,https://an2-img.amz.wtchn.net/image/v2/-ewbzqdh5IsMSbg4abzE9w.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnhqTkd4eVlubG9iR28wZUhWa05YVjZkMlowSW4wLlBDcGlqcURySEJmRHVGLS16b1l4QTZuT2FpSUpSR1VDbmxPdm5jT214N2M=
126,mdRLPJ4,더 위치,The VVitch: A New-England Folktale,92,1시간 32분,2015,"미국, 영국, 캐나다, 브라질",15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.5,https://an2-img.amz.wtchn.net/image/v2/v69TCn1qt2DaY5ce5fWvLg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMjF2Wm5vMWNHTjFZbnBtZERsM2EyMWljVzgwSW4wLnpDT20xNDFyZy1lTDMxUzIxdkIycWZGT2FveS1iYy1vdkE5THhjVUhaRUk=
127,mWJny8W,고스포드 파크,Gosford Park,137,2시간 17분,2001,"영국, 미국, 독일",15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.6,https://an2-img.amz.wtchn.net/image/v2/yz4mT9yOf1gdSczblfgFuA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMkZqTkd4blp6VmtiMkZtYldSemF6SnhkakU0SW4wLkZmNXRHMlBtS1o4RGVWT01kVWZtVXo3cElLQk96NzJ4UXNFUU1FalY2Mjg=
128,mP5moGO,벅스 라이프,A Bug's Life,95,1시간 35분,1998,미국,전체,['https://an2-img.amz.wtchn.net/image/v2/mPQV0ogd6uw4_5DmR0oBFA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTODJPVE14TmpNeE1qWXpNekE1TURraWZRLnZ0TFJSVWFtRWtJRDBHMFJnZGdQVC1WWlJLckE3eGNHZWdpMFpWWXhWZWM&ts=1712645394'],#디즈니+,3.6,https://an2-img.amz.wtchn.net/image/v2/wyQTs8iucor9h9JpifapwA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlZxWlhOeFl6SjFjbkIyTVdWclp6SnNZemsxSW4wLnRiMTZ3MmpBZHB1U0NuR0JYdUxXR2syRFpEWXpRaW9xZlNfZjkzM29oRHc=
129,mOllwLQ,카인즈 오브 카인드니스,Kinds of Kindness,165,2시간 45분,2024,"아일랜드, 영국",청불,['https://an2-img.amz.wtchn.net/image/v2/mPQV0ogd6uw4_5DmR0oBFA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTODJPVE14TmpNeE1qWXpNekE1TURraWZRLnZ0TFJSVWFtRWtJRDBHMFJnZGdQVC1WWlJLckE3eGNHZWdpMFpWWXhWZWM&ts=1712645394'],#디즈니+,3.4,https://an2-img.amz.wtchn.net/image/v2/mlTAW125eTsTK7c6-kkieQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFNU1qY3pPREF4T1RBeE1qUXpNU0o5LnRkLUlnUWFxY3JHa1VCcmxCQUNvS0o3Ml80Vkd5LWNCU3pkRHM0dDFpaEE=
130,m5DG7Rd,환상의 그대,You Will Meet a Tall Dark Stranger,98,1시간 38분,2010,"미국, 스페인",청불,[],,3.6,https://an2-img.amz.wtchn.net/image/v2/F7LxJuePeQ5bo1M7qKJf2w.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM0ozTnpsbWFXcHFNelJ3WjJOd2FtWTNOWFZrSW4wLnMxbTJjVFlPOXlaZFNVVVg4OXJTazBOY3M3V0NSc1JqZ05IbWR4UjY0Zmc=
131,m5xJNzl,베이비 드라이버,Baby Driver,113,1시간 53분,2017,"영국, 미국",15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#넷플릭스#웨이브,3.7,https://an2-img.amz.wtchn.net/image/v2/RQxJMHs0foyhUKhLhPWM9g.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM055Y1hOcGFXeDRjVEp1WkdzMlpYbHZNbW80SW4wLld3QTBfRHhZc1kwRnVjbktXQmVvdUhPZXVmbTVHbnJ3bVA4Wm00MGRsTm8=
132,m5YK0p7,유혹의 계절,The Delinquent Season,104,1시간 44분,2017,아일랜드,청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.0,https://an2-img.amz.wtchn.net/image/v2/P331ReBxmU5By5djEoPWlA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlpvYlhwc2NIVjViV05wYVdsbGVtWjZiV00ySW4wLmNCQzBIcWlwM1Q5d0lSQkc4X3pOMFp4VjRkUDJ1ZmF4RkZsZXpSUlpGMGs=
133,mOgBDaW,펄프 픽션,Pulp Fiction,154,2시간 34분,1994,미국,청불,['https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png'],#넷플릭스,4.0,https://an2-img.amz.wtchn.net/image/v2/HDXiyde7InbEaIGPlZsk8A.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5UYzJNVEU0TWprM09EZzFOekV6TXpBaWZRLm95MWhqOWZZZVR0S1NjR3ZISVhpTC1mSDN3S2xPOVZhaDZ5dC1vMDdPZEE=
134,mOVvDap,원스 어폰 어 타임... 인 할리우드,Once Upon a Time ... in Hollywood,161,2시간 41분,2019,"미국, 영국, 중국",청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png']",#왓챠#넷플릭스,3.7,https://an2-img.amz.wtchn.net/image/v2/7pjzpQ4Vzq3DXXZ37ij4wQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMk13WW14aWNXTjZlR3RvZW1Ka1pYSndlWFoySW4wLk9aa255ZzAwZXdwVE1SblZuckhJbnhVb0VoTHlKYmZGWDJ4VFlfRGczd2M=
135,mW98x15,엄청나게 시끄럽고 믿을 수 없게 가까운,Extremely Loud and Incredibly Close,129,2시간 9분,2011,미국,12세,[],,3.8,https://an2-img.amz.wtchn.net/image/v2/NqWRLHwQSJavwyz78QbEJw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMkpyTlhRMWJYVTVObWw2ZW01cFoyOWtjM0Z3SW4wLmp4WUxOYXZCTUNQZE1uV0VPRkE4dW5xamEyV0tMZDdjYmJJdF9MSGltNEE=
136,mn5NQLd,베니와 준,Benny & Joon,99,1시간 39분,1993,미국,15세,[],,3.7,https://an2-img.amz.wtchn.net/image/v2/CT7L38RNHUGoeGafBAFMSQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk9UQTBNekkwTkRFME1qY3lPVEU0TnpZaWZRLjg1QW13ZmRRTVNiM0lrRzB1NXRsbFVYcVJKYjFEXzV2M0pVUDk4eHFwZkU=
